id,imdb_id,name,popularity,image_resource
1437417,nm2550903,Natalie Madueño,8.417,classpath:/static/images/celebs/img_1437417.jpg
56040,nm0185475,Cylk Cozart,8.416,classpath:/static/images/celebs/img_56040.jpg
99206,nm0305272,JoAnna Garcia,8.415,classpath:/static/images/celebs/img_99206.jpg
26491,nm0920460,Vernon Wells,8.414,classpath:/static/images/celebs/img_26491.jpg
21711,nm0159776,Erika Christensen,8.414,classpath:/static/images/celebs/img_21711.jpg
1254557,nm6617679,Kim Yoon-hye,8.413,classpath:/static/images/celebs/img_1254557.jpg
153818,nm0154000,Christine Chatelain,8.412,classpath:/static/images/celebs/img_153818.jpg
1531926,nm1941294,Susan Wokoma,8.412,classpath:/static/images/celebs/img_1531926.jpg
175826,nm0257969,Mireille Enos,8.412,classpath:/static/images/celebs/img_175826.jpg
4003,nm0002056,Christine Ebersole,8.41,classpath:/static/images/celebs/img_4003.jpg
4070,nm0000038,Grace Kelly,8.409,classpath:/static/images/celebs/img_4070.jpg
97899,nm0678776,Danielle Petty,8.409,classpath:/static/images/celebs/img_97899.jpg
4,nm0000402,Carrie Fisher,8.407,classpath:/static/images/celebs/img_4.jpg
1519026,nm7613067,Shen Teng,8.404,classpath:/static/images/celebs/img_1519026.jpg
62692,nm0005029,Oliver Hudson,8.404,classpath:/static/images/celebs/img_62692.jpg
21606,nm0466977,Sylva Koscina,8.403,classpath:/static/images/celebs/img_21606.jpg
24198,nm0240043,Anne Dudek,8.402,classpath:/static/images/celebs/img_24198.jpg
1224370,nm0005102,Lindsay Hartley,8.402,classpath:/static/images/celebs/img_1224370.jpg
223,nm0327944,Alejandro González Iñárritu,8.4,classpath:/static/images/celebs/img_223.jpg
20187,nm0005179,Camryn Manheim,8.398,classpath:/static/images/celebs/img_20187.jpg
77921,nm0030417,Hideaki Anno,8.397,classpath:/static/images/celebs/img_77921.jpg
53240,nm1981893,Riz Ahmed,8.397,classpath:/static/images/celebs/img_53240.jpg
16478,nm0301959,Johnny Galecki,8.396,classpath:/static/images/celebs/img_16478.jpg
6818,nm0001348,Werner Herzog,8.396,classpath:/static/images/celebs/img_6818.jpg
119244,nm0297149,Jun Fubuki,8.396,classpath:/static/images/celebs/img_119244.jpg
116088,nm2383250,Logan Miller,8.396,classpath:/static/images/celebs/img_116088.jpg
1542,nm0308606,Willie Garson,8.394,classpath:/static/images/celebs/img_1542.jpg
66761,nm0481709,Leon Lai,8.394,classpath:/static/images/celebs/img_66761.jpg
31837,nm0176981,Dane Cook,8.393,classpath:/static/images/celebs/img_31837.jpg
12800,nm0320547,Carmine Giovinazzo,8.393,classpath:/static/images/celebs/img_12800.jpg
1262570,,Hanna Binke,8.393,classpath:/static/images/celebs/img_1262570.jpg
2863171,nm10205627,Vihaan Samat,8.39,classpath:/static/images/celebs/img_2863171.jpg
113236,nm2904499,Mia McKenna-Bruce,8.39,classpath:/static/images/celebs/img_113236.jpg
83438,nm0571549,Julia McKenzie,8.389,classpath:/static/images/celebs/img_83438.jpg
151246,nm0970122,Nicole Scherzinger,8.387,classpath:/static/images/celebs/img_151246.jpg
58674,nm0620090,Yukie Nakama,8.386,classpath:/static/images/celebs/img_58674.jpg
25544,nm0681782,James Pickens Jr.,8.386,classpath:/static/images/celebs/img_25544.jpg
931611,nm1715257,Malin Crépin,8.384,classpath:/static/images/celebs/img_931611.jpg
19239,nm0412382,Judith Ivey,8.383,classpath:/static/images/celebs/img_19239.jpg
87948,nm0158785,Ada Choi,8.383,classpath:/static/images/celebs/img_87948.jpg
1783292,nm3908228,Emilija Baranac,8.382,classpath:/static/images/celebs/img_1783292.jpg
207899,nm0237849,Natalie Dreyfuss,8.381,classpath:/static/images/celebs/img_207899.jpg
154332,nm0697044,Megyn Price,8.38,classpath:/static/images/celebs/img_154332.jpg
1412828,,Murat Aygen,8.38,classpath:/static/images/celebs/img_1412828.jpg
52628,nm0590499,Sofia Milos,8.379,classpath:/static/images/celebs/img_52628.jpg
5620,nm0267659,Kevin Farley,8.379,classpath:/static/images/celebs/img_5620.jpg
34546,nm0309693,Mark Gatiss,8.379,classpath:/static/images/celebs/img_34546.jpg
13620,nm0360253,William Hanna,8.378,classpath:/static/images/celebs/img_13620.jpg
69405,nm0470182,Brian Krause,8.378,classpath:/static/images/celebs/img_69405.jpg
31714,nm0006826,Stacey Travis,8.376,classpath:/static/images/celebs/img_31714.jpg
15956,nm0815800,David Soul,8.376,classpath:/static/images/celebs/img_15956.jpg
11519,nm0359969,Larry Hankin,8.376,classpath:/static/images/celebs/img_11519.jpg
1625752,,Nurettin Sönmez,8.376,classpath:/static/images/celebs/img_1625752.jpg
44711,nm0001176,Nicole Eggert,8.375,classpath:/static/images/celebs/img_44711.jpg
35548,nm0005350,Simon Rex,8.374,classpath:/static/images/celebs/img_35548.jpg
115730,nm1005514,Patrick John Flueger,8.374,classpath:/static/images/celebs/img_115730.jpg
224,nm0000343,David Cronenberg,8.373,classpath:/static/images/celebs/img_224.jpg
1631759,nm5003252,Alexander Petrov,8.373,classpath:/static/images/celebs/img_1631759.jpg
212776,nm0578766,Marc Menchaca,8.372,classpath:/static/images/celebs/img_212776.jpg
70089,nm0168042,Imogene Coca,8.372,classpath:/static/images/celebs/img_70089.jpg
34793,nm0892299,Manuela Velasco,8.371,classpath:/static/images/celebs/img_34793.jpg
30352,nm1779186,Ariadna Cabrol,8.371,classpath:/static/images/celebs/img_30352.jpg
29237,nm1095324,Leo Bill,8.37,classpath:/static/images/celebs/img_29237.jpg
221978,nm3701064,Iwan Rheon,8.369,classpath:/static/images/celebs/img_221978.jpg
1776137,nm4683059,Gianni Decenzo,8.369,classpath:/static/images/celebs/img_1776137.jpg
572541,nm2655177,Caleb Landry Jones,8.368,classpath:/static/images/celebs/img_572541.jpg
33337,nm0425053,Eric Johnson,8.367,classpath:/static/images/celebs/img_33337.jpg
1181426,nm2038170,Valorie Curry,8.366,classpath:/static/images/celebs/img_1181426.jpg
69129,nm0928111,George P. Wilbur,8.366,classpath:/static/images/celebs/img_69129.jpg
11159,nm0001507,Cheech Marin,8.365,classpath:/static/images/celebs/img_11159.jpg
90502,nm0849465,Goro Taniguchi,8.365,classpath:/static/images/celebs/img_90502.jpg
4038,nm0000215,Susan Sarandon,8.363,classpath:/static/images/celebs/img_4038.jpg
117505,nm2973941,Park Ki-woong,8.363,classpath:/static/images/celebs/img_117505.jpg
79473,nm0037735,Bea Arthur,8.362,classpath:/static/images/celebs/img_79473.jpg
18899,nm0950759,Yuen Woo-ping,8.361,classpath:/static/images/celebs/img_18899.jpg
43776,nm0283568,Neil Flynn,8.361,classpath:/static/images/celebs/img_43776.jpg
17341,nm1004774,Amaury Nolasco,8.36,classpath:/static/images/celebs/img_17341.jpg
28639,nm0001182,Carmen Electra,8.36,classpath:/static/images/celebs/img_28639.jpg
2164942,nm8640520,Ireine Song,8.359,classpath:/static/images/celebs/img_2164942.jpg
3008,nm0742165,Alan Rosenberg,8.358,classpath:/static/images/celebs/img_3008.jpg
64062,nm0511270,Traci Lind,8.358,classpath:/static/images/celebs/img_64062.jpg
67206,nm0397110,Andrew Howard,8.357,classpath:/static/images/celebs/img_67206.jpg
5412,nm0100556,Raoul Bova,8.355,classpath:/static/images/celebs/img_5412.jpg
1167375,nm1025139,Alex Roe,8.355,classpath:/static/images/celebs/img_1167375.jpg
166463,nm0528994,Wendy Lyon,8.355,classpath:/static/images/celebs/img_166463.jpg
1566805,nm5018289,Mackenyu,8.354,classpath:/static/images/celebs/img_1566805.jpg
1335771,nm2613190,Kim Hyun-sook,8.354,classpath:/static/images/celebs/img_1335771.jpg
84788,nm3673844,Kim Moo-yul,8.353,classpath:/static/images/celebs/img_84788.jpg
55469,nm0869871,Russell Tovey,8.352,classpath:/static/images/celebs/img_55469.jpg
172915,nm0199139,Noah Danby,8.352,classpath:/static/images/celebs/img_172915.jpg
14105,nm0266995,Stephanie Faracy,8.352,classpath:/static/images/celebs/img_14105.jpg
59270,nm1249052,Riccardo Scamarcio,8.351,classpath:/static/images/celebs/img_59270.jpg
57346,nm1690331,Kate Nauta,8.351,classpath:/static/images/celebs/img_57346.jpg
31211,nm0000850,Clive Barker,8.351,classpath:/static/images/celebs/img_31211.jpg
1248340,nm2955927,Haruka Tomatsu,8.351,classpath:/static/images/celebs/img_1248340.jpg
83637,nm0401135,Heo Joon-ho,8.35,classpath:/static/images/celebs/img_83637.jpg
17486,nm0683467,Alison Pill,8.349,classpath:/static/images/celebs/img_17486.jpg
1259762,nm3492402,Emjay Anthony,8.349,classpath:/static/images/celebs/img_1259762.jpg
12446,nm0000634,Peter Sellers,8.347,classpath:/static/images/celebs/img_12446.jpg
4000,nm0000931,Elizabeth Berridge,8.347,classpath:/static/images/celebs/img_4000.jpg
130129,nm0823155,Don Stark,8.347,classpath:/static/images/celebs/img_130129.jpg
1072,nm0866055,James Tolkan,8.347,classpath:/static/images/celebs/img_1072.jpg
19899,nm0832509,Dennis Storhøi,8.346,classpath:/static/images/celebs/img_19899.jpg
1908,nm0647084,Robert Oliveri,8.345,classpath:/static/images/celebs/img_1908.jpg
47733,nm1483730,Zoë Tapper,8.345,classpath:/static/images/celebs/img_47733.jpg
7504,nm0528595,Carol Lynley,8.344,classpath:/static/images/celebs/img_7504.jpg
18864,nm0569891,Tom McGrath,8.344,classpath:/static/images/celebs/img_18864.jpg
1485380,nm2647981,Alisha Boe,8.344,classpath:/static/images/celebs/img_1485380.jpg
5847,nm1269088,David Kross,8.344,classpath:/static/images/celebs/img_5847.jpg
570712,nm1486500,Nehir Erdoğan,8.343,classpath:/static/images/celebs/img_570712.jpg
74472,nm0298221,Drew Fuller,8.341,classpath:/static/images/celebs/img_74472.jpg
7471,nm0340260,Zach Grenier,8.34,classpath:/static/images/celebs/img_7471.jpg
41091,nm1325419,Kristen Wiig,8.34,classpath:/static/images/celebs/img_41091.jpg
72888,nm0106394,Frank Braña,8.34,classpath:/static/images/celebs/img_72888.jpg
76164,nm1995372,Asami,8.339,classpath:/static/images/celebs/img_76164.jpg
43661,nm0437580,Takeshi Kaneshiro,8.339,classpath:/static/images/celebs/img_43661.jpg
19839,nm0001601,David Paymer,8.338,classpath:/static/images/celebs/img_19839.jpg
98661,nm0835426,Bradley Stryker,8.338,classpath:/static/images/celebs/img_98661.jpg
83362,nm0122036,Dennis Burkley,8.338,classpath:/static/images/celebs/img_83362.jpg
62564,nm1630992,Madeline Carroll,8.338,classpath:/static/images/celebs/img_62564.jpg
18915,nm0770711,Catherine Schell,8.337,classpath:/static/images/celebs/img_18915.jpg
550552,nm1875238,Jessica Barden,8.337,classpath:/static/images/celebs/img_550552.jpg
14721,nm0242656,Kevin Dunn,8.337,classpath:/static/images/celebs/img_14721.jpg
10726,nm0281424,James Fleet,8.335,classpath:/static/images/celebs/img_10726.jpg
1157294,nm2281371,Colby Minifie,8.335,classpath:/static/images/celebs/img_1157294.jpg
33644,nm0696038,Paula Prentiss,8.334,classpath:/static/images/celebs/img_33644.jpg
1820070,nm10306095,Gong Jun,8.33,classpath:/static/images/celebs/img_1820070.jpg
89823,nm2728054,Olly Alexander,8.33,classpath:/static/images/celebs/img_89823.jpg
1233094,nm1085861,Kwon Sang-woo,8.33,classpath:/static/images/celebs/img_1233094.jpg
23882,nm0001496,Amy Madigan,8.33,classpath:/static/images/celebs/img_23882.jpg
1591491,,Ahn Bo-hyun,8.33,classpath:/static/images/celebs/img_1591491.jpg
14812,nm0603402,Jeanne Moreau,8.33,classpath:/static/images/celebs/img_14812.jpg
2135958,nm8464710,Hazal Subaşı,8.329,classpath:/static/images/celebs/img_2135958.jpg
9190,nm0468746,Koyuki,8.327,classpath:/static/images/celebs/img_9190.jpg
1215836,nm1531180,Kyle Bornheimer,8.326,classpath:/static/images/celebs/img_1215836.jpg
937913,nm1767528,Morgan Spector,8.326,classpath:/static/images/celebs/img_937913.jpg
13919,nm0001868,Michael York,8.324,classpath:/static/images/celebs/img_13919.jpg
77353,nm0004982,Jasmine Guy,8.324,classpath:/static/images/celebs/img_77353.jpg
19654,nm0004821,Michael Chiklis,8.324,classpath:/static/images/celebs/img_19654.jpg
43774,nm0736263,Daniel Roebuck,8.323,classpath:/static/images/celebs/img_43774.jpg
184816,nm0387581,Chelsea Hobbs,8.323,classpath:/static/images/celebs/img_184816.jpg
2093355,,Yoo Sul-young,8.322,classpath:/static/images/celebs/img_2093355.jpg
1649152,nm8188622,Jacob Batalon,8.321,classpath:/static/images/celebs/img_1649152.jpg
2031915,nm5332384,Jin Suzuki,8.32,classpath:/static/images/celebs/img_2031915.jpg
150899,nm2854802,AngelaBaby,8.318,classpath:/static/images/celebs/img_150899.jpg
55541,nm0004827,Eddie Cibrian,8.317,classpath:/static/images/celebs/img_55541.jpg
53429,nm1202905,Clotilde Hesme,8.316,classpath:/static/images/celebs/img_53429.jpg
9236,nm0134493,Giorgio Cantarini,8.316,classpath:/static/images/celebs/img_9236.jpg
24813,nm0564724,David McCallum,8.315,classpath:/static/images/celebs/img_24813.jpg
1454976,nm5620173,Suzu Hirose,8.314,classpath:/static/images/celebs/img_1454976.jpg
83222,nm0574460,Shane McRae,8.312,classpath:/static/images/celebs/img_83222.jpg
43483,nm1136435,Courtney Henggeler,8.312,classpath:/static/images/celebs/img_43483.jpg
84219,nm1119726,Chaske Spencer,8.311,classpath:/static/images/celebs/img_84219.jpg
1215144,nm0005543,Victor Webster,8.308,classpath:/static/images/celebs/img_1215144.jpg
16377,nm0000632,Jerry Seinfeld,8.308,classpath:/static/images/celebs/img_16377.jpg
929511,nm2064295,Utkarsh Ambudkar,8.307,classpath:/static/images/celebs/img_929511.jpg
16376,nm0202970,Larry David,8.304,classpath:/static/images/celebs/img_16376.jpg
1171951,,Jung Hae-kyun,8.303,classpath:/static/images/celebs/img_1171951.jpg
79929,nm0602954,Pauline Moran,8.303,classpath:/static/images/celebs/img_79929.jpg
14902,nm0132757,Nicholas Campbell,8.302,classpath:/static/images/celebs/img_14902.jpg
210829,nm2764521,Karolina Wydra,8.302,classpath:/static/images/celebs/img_210829.jpg
1102427,nm2189243,Steven Cree,8.302,classpath:/static/images/celebs/img_1102427.jpg
1487428,nm6763374,Jang Seung-jo,8.301,classpath:/static/images/celebs/img_1487428.jpg
66497,nm1581670,Darby Stanchfield,8.3,classpath:/static/images/celebs/img_66497.jpg
485005,nm2326075,Vanessa Ray,8.299,classpath:/static/images/celebs/img_485005.jpg
83928,nm1069584,Rie Kugimiya,8.297,classpath:/static/images/celebs/img_83928.jpg
3418,nm0001704,Vincent Schiavelli,8.297,classpath:/static/images/celebs/img_3418.jpg
4969,nm0822034,Lionel Stander,8.297,classpath:/static/images/celebs/img_4969.jpg
35013,nm0654648,David Oyelowo,8.297,classpath:/static/images/celebs/img_35013.jpg
120234,nm2671076,Maksim Matveev,8.296,classpath:/static/images/celebs/img_120234.jpg
81857,nm0406707,Kazuya Ichijo,8.296,classpath:/static/images/celebs/img_81857.jpg
1985311,nm9651809,Nisa Sofiya Aksongur,8.296,classpath:/static/images/celebs/img_1985311.jpg
33294,nm0167408,K.C. Clyde,8.295,classpath:/static/images/celebs/img_33294.jpg
5589,nm0001278,John Glover,8.295,classpath:/static/images/celebs/img_5589.jpg
10510,nm0001934,Kabir Bedi,8.294,classpath:/static/images/celebs/img_10510.jpg
12812,nm0000771,Lysette Anthony,8.294,classpath:/static/images/celebs/img_12812.jpg
1180099,nm5007768,Da'Vine Joy Randolph,8.293,classpath:/static/images/celebs/img_1180099.jpg
111090,nm2306701,Javier Botet,8.292,classpath:/static/images/celebs/img_111090.jpg
235732,nm3806612,Park Joo-mi,8.292,classpath:/static/images/celebs/img_235732.jpg
2245,nm0040939,Yvan Attal,8.291,classpath:/static/images/celebs/img_2245.jpg
1181329,nm3985937,Timothy Simons,8.289,classpath:/static/images/celebs/img_1181329.jpg
126173,nm3262524,Jennie Jacques,8.288,classpath:/static/images/celebs/img_126173.jpg
1065297,nm2770525,Kensho Ono,8.288,classpath:/static/images/celebs/img_1065297.jpg
79343,nm0579728,Laura Mennell,8.288,classpath:/static/images/celebs/img_79343.jpg
13848,nm0000122,Charlie Chaplin,8.287,classpath:/static/images/celebs/img_13848.jpg
1324449,nm4114764,Hyunri,8.286,classpath:/static/images/celebs/img_1324449.jpg
2312400,nm10658870,Lin Yi,8.285,classpath:/static/images/celebs/img_2312400.jpg
2357560,nm10231820,Shuichiro Naito,8.282,classpath:/static/images/celebs/img_2357560.jpg
119796,nm0342201,Gary Grimes,8.282,classpath:/static/images/celebs/img_119796.jpg
33488,nm0000644,Helen Slater,8.282,classpath:/static/images/celebs/img_33488.jpg
59451,nm0302356,David Gallagher,8.281,classpath:/static/images/celebs/img_59451.jpg
78229,nm0369424,Lindsey Haun,8.28,classpath:/static/images/celebs/img_78229.jpg
236851,nm2786608,Callan McAuliffe,8.28,classpath:/static/images/celebs/img_236851.jpg
237323,nm2710199,Kenichi Takitoh,8.28,classpath:/static/images/celebs/img_237323.jpg
67205,nm0562793,Terence Maynard,8.279,classpath:/static/images/celebs/img_67205.jpg
23988,nm1046347,Fumiko Orikasa,8.279,classpath:/static/images/celebs/img_23988.jpg
2293,nm0588340,Frank Miller,8.279,classpath:/static/images/celebs/img_2293.jpg
18898,nm0591450,Rob Minkoff,8.279,classpath:/static/images/celebs/img_18898.jpg
14508,nm0398466,John Hoyt,8.277,classpath:/static/images/celebs/img_14508.jpg
74065,nm0000536,Robert Duncan McNeill,8.277,classpath:/static/images/celebs/img_74065.jpg
2443170,nm9684220,Hallea Jones,8.276,classpath:/static/images/celebs/img_2443170.jpg
120351,nm0594073,Ken Mitsuishi,8.275,classpath:/static/images/celebs/img_120351.jpg
1856377,nm3333611,Oh Dae-hwan,8.274,classpath:/static/images/celebs/img_1856377.jpg
1838200,nm9626172,Zhu Xudan,8.274,classpath:/static/images/celebs/img_1838200.jpg
1686990,nm9347337,Ju Jingyi,8.272,classpath:/static/images/celebs/img_1686990.jpg
177231,nm0663469,Lana Parrilla,8.272,classpath:/static/images/celebs/img_177231.jpg
3809,nm0626202,Francesca Neri,8.272,classpath:/static/images/celebs/img_3809.jpg
1470068,nm1478589,Lisa Marcos,8.271,classpath:/static/images/celebs/img_1470068.jpg
15013,nm0263496,Chad Everett,8.271,classpath:/static/images/celebs/img_15013.jpg
34521,nm0005606,Maurice LaMarche,8.27,classpath:/static/images/celebs/img_34521.jpg
39574,nm0001730,Deborah Shelton,8.27,classpath:/static/images/celebs/img_39574.jpg
1822694,nm8284971,Erika Karata,8.27,classpath:/static/images/celebs/img_1822694.jpg
137971,nm1058352,Miranda Frigon,8.268,classpath:/static/images/celebs/img_137971.jpg
205955,nm1640384,Fivel Stewart,8.267,classpath:/static/images/celebs/img_205955.jpg
234982,nm2757333,Bella Heathcote,8.267,classpath:/static/images/celebs/img_234982.jpg
53328,nm0768018,Julia Sawalha,8.266,classpath:/static/images/celebs/img_53328.jpg
1635842,nm2746504,Dean S. Jagger,8.265,classpath:/static/images/celebs/img_1635842.jpg
92509,nm0521753,Lori Loughlin,8.261,classpath:/static/images/celebs/img_92509.jpg
2516,nm0001875,Anthony Zerbe,8.261,classpath:/static/images/celebs/img_2516.jpg
220620,nm1451415,Alyssa Sutherland,8.26,classpath:/static/images/celebs/img_220620.jpg
31528,nm0701818,Wayne Pére,8.259,classpath:/static/images/celebs/img_31528.jpg
99854,nm0483767,John LaMotta,8.258,classpath:/static/images/celebs/img_99854.jpg
41798,nm0520064,George Lopez,8.258,classpath:/static/images/celebs/img_41798.jpg
